id_venda;operador;valor_total;forma_pagamento;data_venda
4328;Usuario Teste;11,50;PIX;04/04/2026 10:41
4096;Usuario Teste;2,00;Cartão de Crédito;04/04/2026 10:40
2149;Usuario Teste;4,50;PIX;04/04/2026 10:27
7816;Usuario Teste;19,50;PIX;04/04/2026 10:20
3178;Usuario Teste;7,50;Cartão de Débito;04/04/2026 10:16
9228;Usuario Teste;10,00;Cartão de Crédito;04/04/2026 10:15
2636;Usuario Teste;5,50;Cartão de Débito;04/04/2026 10:06
3833;Usuario Teste;6,00;PIX;04/04/2026 10:01
7414;Usuario Teste;11,00;Cartão de Débito;04/04/2026 09:57
9027;Usuario Teste;21,00;Cartão de Débito;04/04/2026 09:40
3313;Usuario Teste;22,00;Dinheiro;04/04/2026 09:39
2799;Usuario Teste;6,00;PIX;04/04/2026 09:38
3167;Usuario Teste;13,00;Cartão de Crédito;04/04/2026 09:28
5487;Usuario Teste;6,50;Cartão de Crédito;04/04/2026 09:14
1168;Usuario Teste;6,00;Cartão de Débito;04/04/2026 09:08
1497;Usuario Teste;10,00;PIX;04/04/2026 09:04
2688;Usuario Teste;9,00;PIX;04/04/2026 08:54
5907;Usuario Teste;3,00;Cartão de Crédito;04/04/2026 08:35
3260;Usuario Teste;3,00;PIX;04/04/2026 08:34
7085;Usuario Teste;9,00;Cartão de Crédito;04/04/2026 08:21
925;Usuario Teste;7,50;Cartão de Débito;04/04/2026 08:21
4090;Usuario Teste;18,50;PIX;04/04/2026 08:14
4576;Usuario Teste;12,00;PIX;04/04/2026 08:12
8746;Usuario Teste;11,00;PIX;04/04/2026 08:05
2955;Usuario Teste;7,50;PIX;04/04/2026 07:57
5379;Usuario Teste;5,50;Cartão de Crédito;04/04/2026 07:49
5745;Usuario Teste;4,00;PIX;04/04/2026 07:41
3033;Usuario Teste;6,50;Cartão de Débito;04/04/2026 07:35
905;Usuario Teste;14,00;Dinheiro;04/04/2026 07:33
8300;Usuario Teste;6,00;Cartão de Débito;04/04/2026 07:19
6847;Usuario Teste;9,00;PIX;04/04/2026 07:08
9149;Usuario Teste;12,50;PIX;04/04/2026 07:07
9495;Usuario Teste;7,50;Cartão de Débito;04/04/2026 06:49
8431;Usuario Teste;20,00;Cartão de Débito;04/04/2026 06:34
1445;Usuario Teste;4,50;Cartão de Débito;04/04/2026 06:33
7898;Usuario Teste;2,00;Cartão de Débito;03/04/2026 19:28
7133;Usuario Teste;27,00;PIX;03/04/2026 18:56
8421;Usuario Teste;11,00;PIX;03/04/2026 18:32
1132;Usuario Teste;6,00;Cartão de Crédito;03/04/2026 18:00
1265;Usuario Teste;3,00;Cartão de Crédito;03/04/2026 17:55
5579;Usuario Teste;3,00;PIX;03/04/2026 17:38
3137;Usuario Teste;5,50;PIX;03/04/2026 17:33
2916;Usuario Teste;6,00;PIX;03/04/2026 17:31
1421;Usuario Teste;14,50;Cartão de Crédito;03/04/2026 17:19
7543;Usuario Teste;6,00;PIX;03/04/2026 16:30
9094;Usuario Teste;15,00;PIX;03/04/2026 15:28
2630;Usuario Teste;8,50;PIX;03/04/2026 15:22
1322;Usuario Teste;3,00;Cartão de Débito;03/04/2026 15:03
2504;Usuario Teste;13,00;Cartão de Crédito;03/04/2026 14:42
7008;Usuario Teste;18,00;PIX;03/04/2026 14:01
6028;Usuario Teste;14,50;Cartão de Crédito;03/04/2026 13:35
2956;Usuario Teste;7,50;Cartão de Débito;03/04/2026 13:30
4830;Usuario Teste;4,50;PIX;03/04/2026 13:06
5316;Usuario Teste;16,50;Cartão de Débito;03/04/2026 13:03
2566;Usuario Teste;16,00;PIX;03/04/2026 12:48
6710;Usuario Teste;6,00;PIX;03/04/2026 12:24
529;Usuario Teste;36,50;Cartão de Débito;03/04/2026 11:53
269;Usuario Teste;6,00;Cartão de Crédito;03/04/2026 11:49
5898;Usuario Teste;2,00;PIX;03/04/2026 11:48
2700;Usuario Teste;5,50;PIX;03/04/2026 11:46
3535;Usuario Teste;3,00;PIX;03/04/2026 11:36
6639;Usuario Teste;16,00;Cartão de Débito;03/04/2026 11:31
1860;Usuario Teste;16,50;Dinheiro;03/04/2026 11:21
3717;Usuario Teste;25,00;Cartão de Débito;03/04/2026 11:16
1403;Usuario Teste;13,50;Cartão de Débito;03/04/2026 11:16
1799;Usuario Teste;4,50;PIX;03/04/2026 11:13
9173;Usuario Teste;13,00;Cartão de Crédito;03/04/2026 11:13
4659;Usuario Teste;12,00;Cartão de Débito;03/04/2026 10:32
8891;Usuario Teste;24,00;PIX;03/04/2026 10:30
2130;Usuario Teste;16,00;Dinheiro;03/04/2026 10:24
6601;Usuario Teste;3,00;PIX;03/04/2026 10:22
4322;Usuario Teste;10,00;Cartão de Débito;03/04/2026 10:19
6834;Usuario Teste;5,00;PIX;03/04/2026 10:16
1390;Usuario Teste;7,50;Cartão de Crédito;03/04/2026 10:15
38;Usuario Teste;4,50;PIX;03/04/2026 10:09
7631;Usuario Teste;34,50;PIX;03/04/2026 10:06
9170;Usuario Teste;10,50;PIX;03/04/2026 09:55
6904;Usuario Teste;21,50;Cartão de Débito;03/04/2026 09:50
3431;Usuario Teste;8,50;Cartão de Débito;03/04/2026 08:58
571;Usuario Teste;13,50;Dinheiro;03/04/2026 08:47
1435;Usuario Teste;12,50;Dinheiro;03/04/2026 08:44
2938;Usuario Teste;11,50;Dinheiro;03/04/2026 08:30
615;Usuario Teste;3,00;PIX;03/04/2026 08:24
4712;Usuario Teste;21,00;Cartão de Crédito;03/04/2026 08:10
2374;Usuario Teste;9,50;PIX;03/04/2026 07:51
7161;Usuario Teste;10,00;Cartão de Crédito;03/04/2026 07:47
4686;Usuario Teste;15,00;Cartão de Crédito;03/04/2026 07:38
458;Usuario Teste;6,00;Cartão de Débito;03/04/2026 07:35
3031;Usuario Teste;12,00;Cartão de Crédito;03/04/2026 07:25
4166;Usuario Teste;9,00;Cartão de Crédito;03/04/2026 07:23
9090;Usuario Teste;4,50;Cartão de Crédito;03/04/2026 07:16
8544;Usuario Teste;20,00;PIX;03/04/2026 07:15
3667;Usuario Teste;15,50;Cartão de Crédito;03/04/2026 07:15
6787;Usuario Teste;9,00;Cartão de Crédito;03/04/2026 07:08
1347;Usuario Teste;6,00;PIX;03/04/2026 07:05
6576;Usuario Teste;2,00;PIX;03/04/2026 07:03
479;Usuario Teste;41,00;Dinheiro;03/04/2026 06:49
2506;Usuario Teste;28,00;PIX;02/04/2026 19:41
9662;Usuario Teste;19,00;PIX;02/04/2026 18:51
365;Usuario Teste;13,50;PIX;02/04/2026 18:24
7074;Usuario Teste;18,00;Cartão de Débito;02/04/2026 18:15
7248;Usuario Teste;9,00;Dinheiro;02/04/2026 17:55
3105;Usuario Teste;6,00;Cartão de Débito;02/04/2026 17:51
8463;Usuario Teste;6,00;PIX;02/04/2026 17:00
2619;Usuario Teste;10,50;PIX;02/04/2026 16:16
3726;Usuario Teste;18,00;PIX;02/04/2026 16:00
4886;Usuario Teste;18,00;PIX;02/04/2026 15:37
5864;Usuario Teste;4,00;PIX;02/04/2026 15:37
6278;Usuario Teste;13,50;PIX;02/04/2026 15:25
6472;Usuario Teste;7,50;PIX;02/04/2026 15:08
2340;Usuario Teste;6,00;PIX;02/04/2026 15:02
2960;Usuario Teste;6,00;Cartão de Crédito;02/04/2026 14:54
9043;Usuario Teste;5,50;Cartão de Crédito;02/04/2026 14:22
956;Usuario Teste;7,50;Cartão de Crédito;02/04/2026 14:17
1006;Usuario Teste;9,50;PIX;02/04/2026 14:16
6232;Usuario Teste;7,50;Dinheiro;02/04/2026 13:38
5287;Usuario Teste;2,00;Cartão de Débito;02/04/2026 13:13
4885;Usuario Teste;5,00;PIX;02/04/2026 12:33
2075;Usuario Teste;5,50;PIX;02/04/2026 12:26
1364;Usuario Teste;14,00;Cartão de Crédito;02/04/2026 12:19
5529;Usuario Teste;13,50;Cartão de Crédito;02/04/2026 12:19
4722;Usuario Teste;3,00;PIX;02/04/2026 11:24
3631;Usuario Teste;4,50;Cartão de Débito;02/04/2026 11:19
14;Usuario Teste;28,50;PIX;02/04/2026 11:19
9125;Usuario Teste;19,00;PIX;02/04/2026 11:06
2998;Usuario Teste;12,00;Dinheiro;02/04/2026 11:00
7144;Usuario Teste;6,00;PIX;02/04/2026 10:46
4078;Usuario Teste;5,50;Cartão de Débito;02/04/2026 10:22
6235;Usuario Teste;5,00;PIX;02/04/2026 10:22
9715;Usuario Teste;14,00;Dinheiro;02/04/2026 10:16
8789;Usuario Teste;13,00;Dinheiro;02/04/2026 10:08
5449;Usuario Teste;11,00;Cartão de Crédito;02/04/2026 10:02
8661;Usuario Teste;7,50;Dinheiro;02/04/2026 09:59
2651;Usuario Teste;18,00;PIX;02/04/2026 09:46
4924;Usuario Teste;6,00;PIX;02/04/2026 09:20
5202;Usuario Teste;12,00;PIX;02/04/2026 09:15
7492;Usuario Teste;21,00;PIX;02/04/2026 08:50
6629;Usuario Teste;11,50;Cartão de Crédito;02/04/2026 08:38
5682;Usuario Teste;7,50;Cartão de Débito;02/04/2026 08:37
3147;Usuario Teste;2,50;PIX;02/04/2026 08:36
7335;Usuario Teste;5,50;Cartão de Crédito;02/04/2026 08:15
6668;Usuario Teste;3,00;Cartão de Crédito;02/04/2026 08:05
904;Usuario Teste;8,00;PIX;02/04/2026 07:44
5041;Usuario Teste;20,00;Cartão de Débito;02/04/2026 07:37
926;Usuario Teste;3,00;PIX;02/04/2026 07:28
9040;Usuario Teste;3,00;PIX;02/04/2026 07:22
7094;Usuario Teste;5,50;Cartão de Crédito;02/04/2026 07:15
5416;Usuario Teste;18,00;Cartão de Crédito;02/04/2026 07:14
5245;Usuario Teste;13,50;Cartão de Crédito;02/04/2026 07:02
9344;Usuario Teste;4,00;Cartão de Crédito;02/04/2026 07:01
4951;Usuario Teste;16,50;PIX;02/04/2026 06:42
4865;Usuario Teste;11,00;Cartão de Débito;02/04/2026 06:34
8184;Usuario Teste;9,00;Cartão de Crédito;01/04/2026 19:20
71;Usuario Teste;11,50;Cartão de Crédito;01/04/2026 19:10
5601;Usuario Teste;4,50;PIX;01/04/2026 17:53
9590;Usuario Teste;3,00;PIX;01/04/2026 17:51
1074;Usuario Teste;14,00;Cartão de Débito;01/04/2026 17:47
5819;Usuario Teste;6,50;Cartão de Débito;01/04/2026 17:22
2907;Usuario Teste;3,00;PIX;01/04/2026 16:49
3342;Usuario Teste;26,00;Cartão de Débito;01/04/2026 16:22
7901;Usuario Teste;6,00;PIX;01/04/2026 16:08
3210;Usuario Teste;7,50;Cartão de Débito;01/04/2026 16:08
8322;Usuario Teste;4,50;PIX;01/04/2026 15:10
5589;Usuario Teste;5,50;PIX;01/04/2026 14:18
8435;Usuario Teste;4,50;Cartão de Crédito;01/04/2026 13:50
4005;Usuario Teste;6,00;Cartão de Crédito;01/04/2026 13:44
8345;Usuario Teste;22,00;PIX;01/04/2026 13:36
4736;Usuario Teste;15,00;PIX;01/04/2026 13:36
8678;Usuario Teste;8,00;PIX;01/04/2026 13:36
1710;Usuario Teste;9,00;PIX;01/04/2026 13:01
5144;Usuario Teste;5,00;Cartão de Crédito;01/04/2026 12:52
5411;Usuario Teste;5,50;Cartão de Crédito;01/04/2026 12:49
1464;Usuario Teste;3,00;Cartão de Débito;01/04/2026 11:51
235;Usuario Teste;4,50;PIX;01/04/2026 11:51
2590;Usuario Teste;3,00;Cartão de Crédito;01/04/2026 11:43
8028;Usuario Teste;6,00;Cartão de Débito;01/04/2026 11:27
1466;Usuario Teste;7,50;PIX;01/04/2026 11:03
1186;Usuario Teste;12,50;Cartão de Débito;01/04/2026 11:01
3459;Usuario Teste;15,50;Cartão de Crédito;01/04/2026 10:53
7439;Usuario Teste;13,00;PIX;01/04/2026 10:39
6203;Usuario Teste;3,00;PIX;01/04/2026 10:37
6388;Usuario Teste;6,00;PIX;01/04/2026 10:16
6454;Usuario Teste;3,00;PIX;01/04/2026 10:05
9356;Usuario Teste;18,00;PIX;01/04/2026 10:03
2711;Usuario Teste;5,50;Dinheiro;01/04/2026 09:55
7197;Usuario Teste;3,00;Dinheiro;01/04/2026 09:16
3000;Usuario Teste;5,50;Cartão de Crédito;01/04/2026 08:54
6056;Usuario Teste;6,50;Cartão de Crédito;01/04/2026 08:45
1557;Usuario Teste;8,00;PIX;01/04/2026 08:36
4920;Usuario Teste;6,00;PIX;01/04/2026 08:18
2933;Usuario Teste;16,00;PIX;01/04/2026 08:16
6348;Usuario Teste;10,50;Cartão de Crédito;01/04/2026 07:39
3263;Usuario Teste;5,00;Cartão de Débito;01/04/2026 07:37
8730;Usuario Teste;16,50;Dinheiro;01/04/2026 07:35
6089;Usuario Teste;3,00;PIX;01/04/2026 07:31
2416;Usuario Teste;14,50;Cartão de Crédito;01/04/2026 07:08
9460;Usuario Teste;3,00;Cartão de Crédito;01/04/2026 07:02
5197;Usuario Teste;13,50;PIX;01/04/2026 06:35
8332;Usuario Teste;3,00;Cartão de Débito;01/04/2026 06:33
1973;Usuario Teste;5,00;Cartão de Crédito;01/04/2026 06:24
9142;Usuario Teste;9,00;Cartão de Débito;01/04/2026 06:05
752;Usuario Teste;6,50;PIX;31/03/2026 19:20
34;Usuario Teste;5,50;Cartão de Débito;31/03/2026 18:36
2385;Usuario Teste;5,00;Cartão de Crédito;31/03/2026 18:34
6277;Usuario Teste;8,00;Cartão de Crédito;31/03/2026 18:32
1724;Usuario Teste;19,50;PIX;31/03/2026 17:02
9329;Usuario Teste;8,50;Dinheiro;31/03/2026 16:35
6512;Usuario Teste;17,50;Cartão de Crédito;31/03/2026 15:20
5758;Usuario Teste;7,50;Dinheiro;31/03/2026 14:46
4930;Usuario Teste;14,00;Cartão de Débito;31/03/2026 14:40
2108;Usuario Teste;8,50;Cartão de Débito;31/03/2026 14:27
2953;Usuario Teste;4,50;PIX;31/03/2026 13:55
3649;Usuario Teste;14,50;PIX;31/03/2026 13:52
1582;Usuario Teste;2,00;Cartão de Crédito;31/03/2026 13:40
2271;Usuario Teste;13,50;PIX;31/03/2026 12:48
6434;Usuario Teste;5,50;Dinheiro;31/03/2026 12:28
1699;Usuario Teste;3,00;Dinheiro;31/03/2026 11:58
3805;Usuario Teste;4,50;Cartão de Débito;31/03/2026 11:53
4119;Usuario Teste;5,00;Dinheiro;31/03/2026 11:24
6088;Usuario Teste;9,00;Cartão de Débito;31/03/2026 11:22
7847;Usuario Teste;13,50;PIX;31/03/2026 11:08
4377;Usuario Teste;12,00;PIX;31/03/2026 11:01
3410;Usuario Teste;15,00;PIX;31/03/2026 10:46
655;Usuario Teste;14,50;PIX;31/03/2026 10:42
9201;Usuario Teste;9,50;PIX;31/03/2026 10:36
3248;Usuario Teste;6,00;PIX;31/03/2026 10:28
7844;Usuario Teste;6,00;PIX;31/03/2026 10:15
8238;Usuario Teste;2,00;Cartão de Débito;31/03/2026 10:04
4917;Usuario Teste;12,00;PIX;31/03/2026 09:27
7538;Usuario Teste;6,00;PIX;31/03/2026 09:15
6941;Usuario Teste;6,00;Cartão de Crédito;31/03/2026 09:07
378;Usuario Teste;18,00;PIX;31/03/2026 09:01
8312;Usuario Teste;10,00;PIX;31/03/2026 08:44
1677;Usuario Teste;11,50;Cartão de Débito;31/03/2026 08:36
7495;Usuario Teste;3,00;Cartão de Crédito;31/03/2026 08:27
775;Usuario Teste;13,50;Cartão de Crédito;31/03/2026 08:06
2472;Usuario Teste;6,00;PIX;31/03/2026 08:06
9906;Usuario Teste;4,50;Cartão de Crédito;31/03/2026 07:45
4064;Usuario Teste;7,50;Cartão de Crédito;31/03/2026 07:44
591;Usuario Teste;13,50;PIX;31/03/2026 07:27
4240;Usuario Teste;21,50;PIX;31/03/2026 07:26
4186;Usuario Teste;10,00;PIX;31/03/2026 07:22
3522;Usuario Teste;2,00;PIX;31/03/2026 07:16
2895;Usuario Teste;5,50;PIX;31/03/2026 07:11
8321;Usuario Teste;3,00;Cartão de Débito;31/03/2026 06:57
8243;Usuario Teste;20,00;Cartão de Débito;31/03/2026 06:45
2025;Usuario Teste;8,50;PIX;30/03/2026 19:10
4265;Usuario Teste;6,00;PIX;30/03/2026 18:17
8256;Usuario Teste;8,00;PIX;30/03/2026 17:56
2986;Usuario Teste;8,00;PIX;30/03/2026 17:45
4898;Usuario Teste;6,00;Cartão de Crédito;30/03/2026 17:30
4071;Usuario Teste;21,00;PIX;30/03/2026 17:28
5122;Usuario Teste;5,00;Cartão de Crédito;30/03/2026 17:10
5271;Usuario Teste;2,00;PIX;30/03/2026 17:09
1308;Usuario Teste;11,00;PIX;30/03/2026 16:34
315;Usuario Teste;4,00;PIX;30/03/2026 16:15
4396;Usuario Teste;2,00;Dinheiro;30/03/2026 15:06
3052;Usuario Teste;5,00;Dinheiro;30/03/2026 14:32
6199;Usuario Teste;8,00;Cartão de Crédito;30/03/2026 13:39
6893;Usuario Teste;5,00;Cartão de Crédito;30/03/2026 13:26
4550;Usuario Teste;41,50;Cartão de Crédito;30/03/2026 12:42
7185;Usuario Teste;8,50;Cartão de Débito;30/03/2026 12:09
7397;Usuario Teste;6,50;PIX;30/03/2026 12:03
3460;Usuario Teste;18,00;Cartão de Débito;30/03/2026 12:03
3162;Usuario Teste;19,00;Cartão de Crédito;30/03/2026 11:59
7641;Usuario Teste;15,00;Cartão de Débito;30/03/2026 11:43
3172;Usuario Teste;18,00;PIX;30/03/2026 11:30
719;Usuario Teste;6,00;Cartão de Crédito;30/03/2026 11:18
5496;Usuario Teste;15,00;Cartão de Débito;30/03/2026 10:36
7640;Usuario Teste;2,00;PIX;30/03/2026 10:35
2790;Usuario Teste;12,00;Cartão de Crédito;30/03/2026 10:31
6801;Usuario Teste;16,50;PIX;30/03/2026 10:31
3651;Usuario Teste;6,00;Cartão de Crédito;30/03/2026 10:28
3563;Usuario Teste;27,00;PIX;30/03/2026 10:18
5644;Usuario Teste;19,50;Cartão de Crédito;30/03/2026 09:58
6221;Usuario Teste;14,50;PIX;30/03/2026 09:43
5974;Usuario Teste;5,00;Cartão de Débito;30/03/2026 09:27
4745;Usuario Teste;9,50;Cartão de Crédito;30/03/2026 09:06
7764;Usuario Teste;14,00;Cartão de Débito;30/03/2026 08:40
8632;Usuario Teste;3,00;Cartão de Débito;30/03/2026 08:25
9855;Usuario Teste;9,50;Cartão de Crédito;30/03/2026 08:14
3739;Usuario Teste;46,50;PIX;30/03/2026 08:14
6808;Usuario Teste;18,00;Cartão de Crédito;30/03/2026 08:13
2176;Usuario Teste;3,00;PIX;30/03/2026 07:49
8442;Usuario Teste;13,50;Cartão de Débito;30/03/2026 07:38
8618;Usuario Teste;28,50;Cartão de Débito;30/03/2026 07:33
964;Usuario Teste;25,50;PIX;30/03/2026 07:32
1549;Usuario Teste;5,50;PIX;30/03/2026 07:31
2431;Usuario Teste;13,50;Cartão de Crédito;30/03/2026 07:30
6573;Usuario Teste;21,00;Cartão de Crédito;30/03/2026 07:17
6200;Usuario Teste;4,00;Dinheiro;30/03/2026 07:10
6261;Usuario Teste;22,50;PIX;30/03/2026 07:09
2904;Usuario Teste;15,00;Cartão de Débito;30/03/2026 07:02
4364;Usuario Teste;9,00;Dinheiro;30/03/2026 06:25
4430;Usuario Teste;6,00;Cartão de Débito;29/03/2026 19:47
1008;Usuario Teste;13,00;Cartão de Crédito;29/03/2026 19:06
8126;Usuario Teste;12,50;PIX;29/03/2026 17:41
7206;Usuario Teste;8,50;PIX;29/03/2026 17:34
3707;Usuario Teste;22,00;PIX;29/03/2026 17:28
7415;Usuario Teste;18,00;PIX;29/03/2026 17:12
7796;Usuario Teste;6,00;Cartão de Crédito;29/03/2026 16:39
3612;Usuario Teste;6,00;PIX;29/03/2026 16:10
9328;Usuario Teste;27,00;Cartão de Débito;29/03/2026 16:01
3816;Usuario Teste;8,50;Dinheiro;29/03/2026 15:41
2647;Usuario Teste;6,00;Cartão de Débito;29/03/2026 14:55
3848;Usuario Teste;16,00;Cartão de Crédito;29/03/2026 14:47
8017;Usuario Teste;21,00;Cartão de Crédito;29/03/2026 14:45
8289;Usuario Teste;6,00;PIX;29/03/2026 13:57
132;Usuario Teste;14,00;PIX;29/03/2026 13:12
1550;Usuario Teste;4,50;Cartão de Crédito;29/03/2026 11:37
3915;Usuario Teste;8,00;PIX;29/03/2026 11:28
4704;Usuario Teste;3,00;PIX;29/03/2026 11:24
862;Usuario Teste;3,00;PIX;29/03/2026 11:09
6157;Usuario Teste;10,50;PIX;29/03/2026 10:58
1871;Usuario Teste;4,00;PIX;29/03/2026 09:55
5514;Usuario Teste;7,50;PIX;29/03/2026 08:40
6421;Usuario Teste;12,50;PIX;29/03/2026 08:34
259;Usuario Teste;8,50;Cartão de Crédito;29/03/2026 08:05
6061;Usuario Teste;5,50;Cartão de Crédito;29/03/2026 08:01
7100;Usuario Teste;6,00;Cartão de Crédito;29/03/2026 07:08
5592;Usuario Teste;16,50;PIX;28/03/2026 19:36
7789;Usuario Teste;14,00;Cartão de Débito;28/03/2026 19:18
4927;Usuario Teste;5,50;PIX;28/03/2026 19:02
6899;Usuario Teste;17,50;PIX;28/03/2026 18:49
9304;Usuario Teste;7,50;PIX;28/03/2026 17:40
1514;Usuario Teste;8,00;PIX;28/03/2026 17:29
3509;Usuario Teste;18,00;PIX;28/03/2026 17:23
4894;Usuario Teste;34,00;PIX;28/03/2026 16:59
4696;Usuario Teste;6,00;PIX;28/03/2026 16:46
80;Usuario Teste;14,00;Cartão de Débito;28/03/2026 15:38
3653;Usuario Teste;3,00;PIX;28/03/2026 15:28
1455;Usuario Teste;18,50;PIX;28/03/2026 15:19
8673;Usuario Teste;16,00;Cartão de Crédito;28/03/2026 15:18
5520;Usuario Teste;8,00;Cartão de Crédito;28/03/2026 14:48
5430;Usuario Teste;2,00;PIX;28/03/2026 14:41
7360;Usuario Teste;7,50;PIX;28/03/2026 13:59
2268;Usuario Teste;2,00;Cartão de Débito;28/03/2026 13:38
5298;Usuario Teste;7,50;PIX;28/03/2026 13:35
1551;Usuario Teste;4,50;Dinheiro;28/03/2026 13:33
5617;Usuario Teste;3,00;PIX;28/03/2026 13:23
2329;Usuario Teste;8,50;PIX;28/03/2026 13:20
7868;Usuario Teste;7,50;PIX;28/03/2026 13:07
9919;Usuario Teste;27,00;Cartão de Débito;28/03/2026 13:00
13;Usuario Teste;5,50;Cartão de Débito;28/03/2026 12:59
5798;Usuario Teste;9,00;Cartão de Crédito;28/03/2026 12:48
9754;Usuario Teste;25,50;Cartão de Débito;28/03/2026 12:39
8142;Usuario Teste;10,50;Cartão de Crédito;28/03/2026 12:17
7548;Usuario Teste;2,00;Cartão de Crédito;28/03/2026 12:05
5055;Usuario Teste;4,00;Cartão de Crédito;28/03/2026 12:01
4483;Usuario Teste;9,00;Dinheiro;28/03/2026 11:56
390;Usuario Teste;9,00;PIX;28/03/2026 11:28
8811;Usuario Teste;6,00;Cartão de Crédito;28/03/2026 11:24
6638;Usuario Teste;9,00;PIX;28/03/2026 11:21
1801;Usuario Teste;5,00;PIX;28/03/2026 11:09
5075;Usuario Teste;18,50;Cartão de Crédito;28/03/2026 10:54
7122;Usuario Teste;2,00;PIX;28/03/2026 10:53
3893;Usuario Teste;6,00;Cartão de Crédito;28/03/2026 10:50
600;Usuario Teste;3,00;PIX;28/03/2026 10:50
8050;Usuario Teste;3,00;PIX;28/03/2026 10:31
6186;Usuario Teste;7,50;PIX;28/03/2026 09:46
2348;Usuario Teste;13,50;Cartão de Crédito;28/03/2026 09:45
8352;Usuario Teste;4,00;PIX;28/03/2026 09:29
8744;Usuario Teste;11,00;Cartão de Débito;28/03/2026 09:27
4655;Usuario Teste;9,50;PIX;28/03/2026 08:54
51;Usuario Teste;10,00;PIX;28/03/2026 08:52
8793;Usuario Teste;8,00;PIX;28/03/2026 08:42
9916;Usuario Teste;10,50;Dinheiro;28/03/2026 08:25
5551;Usuario Teste;4,00;Cartão de Débito;28/03/2026 08:21
9697;Usuario Teste;7,50;Cartão de Débito;28/03/2026 08:14
9985;Usuario Teste;11,00;Cartão de Crédito;28/03/2026 08:01
2971;Usuario Teste;13,50;PIX;28/03/2026 07:59
4840;Usuario Teste;4,00;PIX;28/03/2026 07:42
1568;Usuario Teste;12,50;Cartão de Crédito;28/03/2026 07:41
5051;Usuario Teste;11,00;PIX;28/03/2026 07:39
7806;Usuario Teste;28,00;Cartão de Crédito;28/03/2026 07:23
9939;Usuario Teste;3,00;PIX;28/03/2026 07:21
9373;Usuario Teste;21,50;Cartão de Crédito;28/03/2026 07:14
192;Usuario Teste;25,00;PIX;28/03/2026 07:09
9225;Usuario Teste;12,50;PIX;28/03/2026 07:01
4908;Usuario Teste;17,50;Cartão de Débito;28/03/2026 06:34
4203;Usuario Teste;3,00;Cartão de Crédito;27/03/2026 19:52
4434;Usuario Teste;5,00;PIX;27/03/2026 19:42
6769;Usuario Teste;5,00;PIX;27/03/2026 19:06
6236;Usuario Teste;4,00;Cartão de Crédito;27/03/2026 19:04
9669;Usuario Teste;6,50;PIX;27/03/2026 19:04
6102;Usuario Teste;3,00;PIX;27/03/2026 18:09
9097;Usuario Teste;30,00;Dinheiro;27/03/2026 17:46
4864;Usuario Teste;7,50;Cartão de Débito;27/03/2026 17:39
4725;Usuario Teste;6,00;PIX;27/03/2026 17:20
1327;Usuario Teste;9,00;PIX;27/03/2026 17:09
6514;Usuario Teste;12,00;PIX;27/03/2026 16:55
6897;Usuario Teste;22,50;PIX;27/03/2026 16:46
1387;Usuario Teste;11,50;Cartão de Crédito;27/03/2026 16:36
1326;Usuario Teste;10,00;Cartão de Crédito;27/03/2026 16:30
2779;Usuario Teste;5,00;PIX;27/03/2026 16:19
5722;Usuario Teste;6,00;PIX;27/03/2026 16:03
2730;Usuario Teste;4,00;Cartão de Débito;27/03/2026 15:32
5600;Usuario Teste;23,00;Cartão de Crédito;27/03/2026 14:58
7012;Usuario Teste;7,50;PIX;27/03/2026 14:56
5654;Usuario Teste;3,00;PIX;27/03/2026 14:47
5823;Usuario Teste;6,00;Cartão de Crédito;27/03/2026 14:44
9297;Usuario Teste;4,50;Cartão de Crédito;27/03/2026 14:22
6999;Usuario Teste;4,50;Cartão de Crédito;27/03/2026 14:04
5946;Usuario Teste;36,00;PIX;27/03/2026 13:31
1443;Usuario Teste;15,50;Dinheiro;27/03/2026 13:27
4543;Usuario Teste;9,00;PIX;27/03/2026 13:26
8138;Usuario Teste;10,50;Cartão de Crédito;27/03/2026 13:03
2751;Usuario Teste;12,50;Cartão de Crédito;27/03/2026 12:53
5954;Usuario Teste;32,50;Cartão de Débito;27/03/2026 12:51
346;Usuario Teste;12,00;Dinheiro;27/03/2026 12:48
6090;Usuario Teste;19,00;PIX;27/03/2026 12:48
6228;Usuario Teste;6,00;Cartão de Débito;27/03/2026 12:44
8566;Usuario Teste;2,00;Cartão de Crédito;27/03/2026 12:29
4335;Usuario Teste;12,50;Cartão de Crédito;27/03/2026 12:22
1430;Usuario Teste;13,50;Cartão de Débito;27/03/2026 12:09
5938;Usuario Teste;3,00;Cartão de Crédito;27/03/2026 12:05
7830;Usuario Teste;15,00;Cartão de Crédito;27/03/2026 11:55
8447;Usuario Teste;7,50;PIX;27/03/2026 11:44
9059;Usuario Teste;6,00;PIX;27/03/2026 11:30
8474;Usuario Teste;13,50;Cartão de Débito;27/03/2026 11:30
1362;Usuario Teste;14,00;PIX;27/03/2026 11:28
4199;Usuario Teste;25,00;PIX;27/03/2026 11:17
3413;Usuario Teste;18,00;Cartão de Crédito;27/03/2026 11:10
8988;Usuario Teste;3,00;Cartão de Crédito;27/03/2026 10:55
4852;Usuario Teste;19,50;PIX;27/03/2026 10:45
